X,Y,OBJECTID,GCOMPID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,PIPECO,COMPID,OPERATOR,POSREL,NUM_UNITS,CERT_HP,PLANT_COST,EXP_FUEL,EXP_OTHER,GAS_COMPRE,OP_COMP_HR,OP_NUM_COM,OP_DATE_PE,EXP_POWER,ELEC_COMPR
-101.048997,38.002398,1270,GCOMP910,HOLCOMB,9366 US-400,S4-T24S-R34W,HOLCOMB,KS,67851,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,FINNEY,20055,USA,38.002398,-101.048997,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE, IMAGERY",2015-09-09T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://pipeline.tallgrassenergylp.com/,TALLGRASS INTERSTATE GAS TRANSMISSION LLC,53,TALLGRASS INTERSTATE GAS TRANSMISSION LLC,WITHIN 40 FEET,9,12010,8553099,0,0,218375,17744,3,2012-03-08T00:00:00.000Z,0,0
-86.259022267999967,39.920668039000063,1271,GCOMP911,INDIANA-ZIONSVILLE-MARION COUNTY,9371 ZIONSVILLE RD,NOT AVAILABLE,INDIANAPOLIS,IN,46268,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MARION,18097,USA,39.920668039,-86.259022268,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-14T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://peplmessenger.energytransfer.com/,"PANHANDLE EASTERN PIPE LINE COMPANY, LP",28,"PANHANDLE EASTERN PIPE LINE COMPANY, LP",WITHIN 40 FEET,8,26950,34310061,2548553,2003573,971720,36745,7,2012-12-19T00:00:00.000Z,0,0
-82.124199,39.240002,1272,GCOMP912,ATHENS,9375 HARNER ROAD,NOT AVAILABLE,ATHENS,OH,45701,8970,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ATHENS,39009,USA,39.240002,-82.124199,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-01T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,4,32000,21951810,477372,0,188557,2940,4,2012-01-23T00:00:00.000Z,62938,549000
-79.337094,36.832032,1273,GCOMP913,NO. 165 CHATHAM,945 TRANSCO ROAD,NOT AVAILABLE,CHATHAM,VA,24531,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,PITTSYLVANIA,51143,USA,36.832032,-79.337094,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-08-25T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.1line.williams.com/,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",29,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",WITHIN 40 FEET,11,23400,25712771,966434,2078920,333496,19717,11,2012-05-10T00:00:00.000Z,0,0
-101.03346,38.00263,1274,GCOMP914,HOLCOMB,9480 W HWY 50,NOT AVAILABLE,HOLCOMB,KS,67851,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,FINNEY,20055,USA,38.00263,-101.03346,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015-10-01T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.northernnaturalgas.com/,NORTHERN NATURAL GAS COMPANY,63,NORTHERN NATURAL GAS COMPANY,WITHIN 40 FEET,1,556,247432,0,6776,84140,2145,1,2012-04-03T00:00:00.000Z,1803,4640
-106.298393651999959,34.34091506400005,1275,GCOMP915,STATION 7,950 CASTER RANCH ROAD,NOT AVAILABLE,MOUNTAINAIR,NM,87036,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,TORRANCE,35057,USA,34.340915064,-106.298393652,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-08-21T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://twtransfer.energytransfer.com/,"TRANSWESTERN PIPELINE COMPANY, LLC",42,"TRANSWESTERN PIPELINE COMPANY, LLC",WITHIN 40 FEET,3,13500,14198475,71927,1068559,42861,1920,1,2012-07-19T00:00:00.000Z,0,0
-96.761567,28.644985,1276,GCOMP916,STATION 3,9546 US HIGHWAY 87,NOT AVAILABLE,PORT LAVACA,TX,77979,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CALHOUN,48057,USA,28.644985,-96.761567,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-18T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://fgttransfer.energytransfer.com/,"FLORIDA GAS TRANSMISSION COMPANY, LLC",34,"FLORIDA GAS TRANSMISSION COMPANY, LLC",WITHIN 40 FEET,2,3000,5667007,61,600877,21,1,0,2012-01-03T00:00:00.000Z,0,0
-101.367103,34.986127,1277,GCOMP917,CLAUDE,9568 FM-1258,NOT AVAILABLE,CLAUDE,TX,79019,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ARMSTRONG,48011,USA,34.986127,-101.367103,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-15T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.northernnaturalgas.com/,NORTHERN NATURAL GAS COMPANY,59,NORTHERN NATURAL GAS COMPANY,WITHIN 40 FEET,1,9300,3780911,14687,191565,4243,111,1,2012-10-31T00:00:00.000Z,11277,83360
-90.199188,31.246931,1278,GCOMP918,NO. 70 TYLERTOWN,967 HIGHWAY 583 N,NOT AVAILABLE,TYLERTOWN,MS,39667,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WALTHALL,28147,USA,31.246931,-90.199188,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-08-24T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.1line.williams.com/,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",29,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",WITHIN 40 FEET,6,47390,43672825,2026844,1896081,918142,8203,3,2012-11-15T00:00:00.000Z,0,0
-73.098153441999955,41.236511697000019,1279,GCOMP919,MILFORD,969 ORONOQUE RD,NOT AVAILABLE,MILFORD,CT,06460,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,NEW HAVEN,09009,USA,41.236511697,-73.098153442,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",2015-10-06T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.iroquois.com/,IPOC AS AGENT/IROQUOIS GAS TRANS. SYS. L.P.,110,IPOC AS AGENT/IROQUOIS GAS TRANS. SYS. L.P.,WITHIN 40 FEET,2,20620,41679568,0,159702,83703,1028,2,2012-01-04T00:00:00.000Z,-999,376920
-91.91847170799997,41.365552005000033,1280,GCOMP92,STATION 205 - KEOTA,1155 200TH ST,NOT AVAILABLE,KEOTA,IA,52248,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,KEOKUK,19183,USA,41.365552005,-91.918471708,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-16T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,4,3120,6107850,0,0,56998,9890,4,2012-11-13T00:00:00.000Z,0,0
-120.613935794,45.128360716000039,1281,GCOMP920,#10- KENT,97135 WILCOX LN,NOT AVAILABLE,KENT,OR,97033,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SHERMAN,41055,USA,45.128360716,-120.613935794,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-18T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.gastransmissionnw.com/,GAS TRANSMISSION NORTHWEST LLC,86,GAS TRANSMISSION NORTHWEST LLC,WITHIN 40 FEET,3,47900,52843755,2977693,218555,1090730,9062,2,2012-06-22T00:00:00.000Z,0,0
-77.414395,42.049701,1282,GCOMP921,WOODHULL,974 COUNTY ROUTE 99,NOT AVAILABLE,WOODHULL,NY,14898,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,STEUBEN,36101,USA,42.049701,-77.414395,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-22T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,8,14700,38521860,425933,1546440,163575,8509,5,2012-03-19T00:00:00.000Z,0,0
-79.69657,42.055664,1283,GCOMP922,#224 - CLYMER,9766 RAVLIN HILL RD.,NOT AVAILABLE,CLYMER,NY,14724,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CHAUTAUQUA,36013,USA,42.055664,-79.69657,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-03T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,4,8000,16423540,966966,692967,350276,18165,4,2012-01-10T00:00:00.000Z,0,0
-96.922745802999941,28.68590725800005,1284,GCOMP923,STATION 300 - VICTORIA,9819 TX-185,NOT AVAILABLE,VICTORIA,TX,77905,1700,NATURAL GAS COMPRESSOR STATION,IN SERVICE,VICTORIA,48469,USA,28.685907258,-96.922745803,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-16T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,3,12000,15682150,0,0,47,1291,1,2012-05-07T00:00:00.000Z,-999,2667502
-96.192556192999959,38.289820193000018,1285,GCOMP924,KANSAS-OLPE-LYON COUNTY,985 ROAD 90,NOT AVAILABLE,OLPE,KS,66865,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LYON,20111,USA,38.289820193,-96.192556193,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-11T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://peplmessenger.energytransfer.com/,"PANHANDLE EASTERN PIPE LINE COMPANY, LP",28,"PANHANDLE EASTERN PIPE LINE COMPANY, LP",WITHIN 40 FEET,6,39810,57596173,3745107,1242347,1405263,24686,5,2012-12-31T00:00:00.000Z,0,0
-99.946701,37.058791,1286,GCOMP925,CLARK COUNTY 1,989 ANGLE RD,NOT AVAILABLE,ASHLAND,KS,67831,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CLARK,20025,USA,37.058791,-99.946701,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-10-20T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.dcpmidstream.com/,"CIMARRON RIVER PIPELINE, LLC",575,"CIMARRON RIVER PIPELINE, LLC",WITHIN 40 FEET,3,1840,1100708,0,80297,107215,25898,3,2012-01-07T00:00:00.000Z,-999,81137
-68.713973,44.80304,1287,GCOMP926,BREWER,99 LAMBERT RD,NOT AVAILABLE,BREWER,ME,4401,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,PENOBSCOT,23019,USA,44.80304,-68.713973,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",2015-10-06T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.spectraenergy.com/,"MARITIMES & NORTHEAST PIPELINE, L.L.C.",63,"MARITIMES & NORTHEAST PIPELINE, L.L.C.",WITHIN 40 FEET,1,18085,52900434,179412,0,36887,269,1,2012-01-21T00:00:00.000Z,0,0
-91.491998,32.409447,1288,GCOMP927,DELHI,"ACROSS FROM 7296 HWY 17,",NOT AVAILABLE,DELHI,LA,71232,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,RICHLAND,22041,USA,32.409447,-91.491998,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-17T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://infopost.bwpmlp.com/,"GULF SOUTH PIPELINE COMPANY, LP",11,"GULF SOUTH PIPELINE COMPANY, LP",WITHIN 1 MILE,2,4740,30513511,326292,302386,116062,8891,2,2012-10-15T00:00:00.000Z,0,0
-79.563927504999981,40.386095332000025,1289,GCOMP928,OAKFORD,ADA LN/BEAVER RUN RD,NOT AVAILABLE,GREENSBURG,PA,15601,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WESTMORELAND,42129,USA,40.386095332,-79.563927505,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015-08-31T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,4,24200,23819582,0,0,0,19955,4,2012-11-29T00:00:00.000Z,0,0
-111.028303,41.063518,1290,GCOMP929,ANSCHUTZ,ANSCHUTZ PLANT RD/WEST OF CO RD 153,S34 T13N R121W,EVANSTON,WY,82930,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,UINTA,56041,USA,41.063518,-111.028303,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",2015-10-06T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://services.kernrivergas.com/,KERN RIVER GAS TRANSMISSION COMPANY,99,KERN RIVER GAS TRANSMISSION COMPANY,WITHIN 40 FEET,2,720,4883095,211,56315,71,0,0,,-999,99200
-84.22281,39.486236,1291,GCOMP93,LEBANON,1157 ST RD 122 W,NOT AVAILABLE,LEBANON,OH,45036,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WARREN,39165,USA,39.486236,-84.22281,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE, IMAGERY",2015-10-15T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,3,610,807433,0,0,0,0,0,,285,-999
-91.799475419999979,35.989843071000053,1292,GCOMP930,STANDING ROCK,AR-69/SOUTH OF W STELLA RD,NOT AVAILABLE,MT PLEASANT,AR,72561,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,IZARD,05065,USA,35.989843071,-91.79947542,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",2015-11-03T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.spectraenergy.com/,OZARK GAS TRANSMISSION (SPECTRA ENERGY)  DISCOVERY GAS TRANSMISSION LLC,63,OZARK GAS TRANSMISSION (SPECTRA ENERGY)  DISCOVERY GAS TRANSMISSION LLC,WITHIN 40 FEET,2,6500,19694425,0,0,0,0,0,,1389843,504000
-91.77785,39.227267,1293,GCOMP931,R28314010 AT MEXICO,AUDRAIN RD CR-441/STATE HWY KK,NOT AVAILABLE,MEXICO,MO,65265,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,AUDRAIN,29007,USA,39.227267,-91.77785,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",2015-09-10T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.tallgrassenergylp.com/,ROCKIES EXPRESS PIPELINE LLC,575,ROCKIES EXPRESS PIPELINE LLC,WITHIN 40 FEET,2,31856,40906520,0,0,1443691,10947,2,2012-04-07T00:00:00.000Z,0,0
-79.546187,39.421208,1294,GCOMP932,TERRA ALTA,AURORA PIKE & BUCKLICK,NOT AVAILABLE,TERRA ALTA,WV,26764,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,PRESTON,54077,USA,39.421208,-79.546187,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-28T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,5,5500,10162849,816471,559785,246403,16778,5,2012-09-17T00:00:00.000Z,0,0
-81.277207472999976,38.494371813000043,1295,GCOMP933,BOGAL #6,BARREN CREEK ROAD/SOUTH EAST OF CONLEY RD,NOT AVAILABLE,BARREN CREEK,WV,25045,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,KANAWHA,54039,USA,38.494371813,-81.277207473,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015-10-15T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,1,145,590502,15665,12646,5012,0,0,,0,0
-90.617345790999977,33.255510133000023,1296,GCOMP934,ISOLA,BEASLEY BAYOU RD,NOT AVAILABLE,ISOLA,MS,38754,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,HUMPHREYS,28053,USA,33.255510133,-90.617345791,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-08-28T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://infopost.bwpmlp.com/,"TEXAS GAS TRANSMISSION, LLC",18,"TEXAS GAS TRANSMISSION, LLC",WITHIN 40 FEET,1,13330,30480546,2556474,2919287,944206,8682,1,2012-11-07T00:00:00.000Z,0,0
-118.416369,45.490381,1297,GCOMP935,MEACHAM,BEAVER CREEK RD,OFF OF I-84 E,PENDLETON,OR,97801,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,UMATILLA,41059,USA,45.490381,-118.416369,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-14T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.northwest.williams.com/,NORTHWEST PIPELINE GP,37,NORTHWEST PIPELINE GP,WITHIN 40 FEET,2,8780,13426219,263507,79753,94566,2743,2,2012-08-05T00:00:00.000Z,0,0
-100.605511924999973,36.861825500000066,1298,GCOMP936,STATION 67 - BEAVER,BEAVER RD/HOLLOW N1340,NOT AVAILABLE,FORGAN,OK,73931,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,BEAVER,40007,USA,36.8618255,-100.605511925,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-10-01T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,1,300,236219,0,0,13026,12,1,2012-10-14T00:00:00.000Z,0,0
-113.762917118999951,37.347130889000027,1299,GCOMP937,VEYO,BENCH ROAD/NE OF TOBIN WASH RD,SECTION 33 & 4  T39 & 40 S R17W,WEST OF VEYO,UT,84782,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WASHINGTON,49053,USA,37.347130889,-113.762917119,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015-10-06T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://services.kernrivergas.com/,KERN RIVER GAS TRANSMISSION COMPANY,99,KERN RIVER GAS TRANSMISSION COMPANY,WITHIN 40 FEET,3,45000,59694912,6586275,541006,2453987,25650,3,2012-01-22T00:00:00.000Z,-999,1420960
-81.864787,38.164084,1300,GCOMP938,HORSE CREEK,BIG HORSE CREEK COMPRESSOR STREET & STATE ROUTE 3,NOT AVAILABLE,JULIAN,WV,25529,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,BOONE,54005,USA,38.164084,-81.864787,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-28T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,1,1006,447350,149531,288809,53715,6424,1,2012-10-31T00:00:00.000Z,4625,-999
-82.954653,38.563991,1301,GCOMP939,#200 - GREENUP,BIG WHITE OAK CREEK RD. & RT. 7,(7 STUART LN),GREENUP,KY,41144,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,GREENUP,21089,USA,38.563991,-82.954653,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-03T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,13,24200,24957120,467073,928937,140831,12584,8,2012-12-06T00:00:00.000Z,0,0
-84.22305,39.48695,1302,GCOMP94,LEBANON,1157 ST RD 122 W,NOT AVAILABLE,LEBANON,OH,45036,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WARREN,39165,USA,39.48695,-84.22305,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-01T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,11,19650,27826860,289437,0,111819,10740,6,2012-03-13T00:00:00.000Z,298677,1028010
-93.602365,30.283533,1303,GCOMP940,#820 - STARKS,BIG WOODS VINTON RD. & OLD NO. 7 RD.,NOT AVAILABLE,VINTON,LA,70668,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CALCASIEU,22019,USA,30.283533,-93.602365,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-02T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,2,9150,11426442,810085,301956,313998,12032,1,2012-01-27T00:00:00.000Z,0,0
-88.553112483999939,38.488009647000077,1304,GCOMP941,ILLINOIS - JOHNSONVILLE - WAYNE COUNTY,BLACK TOP ROAD,NOT AVAILABLE,JOHNSONVILLE,IL,62850,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WAYNE,17191,USA,38.488009647,-88.553112484,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-08-20T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://feptransfer.energytransfer.com/,"TRUNKLINE GAS COMPANY, LLC",30,"TRUNKLINE GAS COMPANY, LLC",WITHIN 40 FEET,8,30001,17912445,2404219,1051856,888977,27271,5,2012-01-14T00:00:00.000Z,0,0
-115.95981228,42.772927497000062,1305,GCOMP942,LITTLE VALLEY,BOB TINDALE RD,NOT AVAILABLE,GRAND VIEW,ID,83624,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,OWYHEE,16073,USA,42.772927497,-115.95981228,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-14T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.northwest.williams.com/,NORTHWEST PIPELINE GP,37,NORTHWEST PIPELINE GP,WITHIN 40 FEET,2,2483,6318169,31392,39828,10622,774,2,2012-01-01T00:00:00.000Z,0,0
-77.151657,41.95504,1306,GCOMP943,BOOM,BOOM STATION RD,NOT AVAILABLE,LAWRENCEVILLE,PA,16929,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,TIOGA,42117,USA,41.95504,-77.151657,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-25T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,2,5200,10873938,10549,200483,3729,14,2,2012-04-05T00:00:00.000Z,0,0
